artist_name,album_name,album_id,track_name,track_id,popularity,release_date,duration_ms,explicit,external_urls,is_local,preview_url,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Trampled by Turtles,Alpenglow,2iSaVUXzQK55C1IXDOCSDc,Starting Over,0DFo7a8DQvONxF2Q5dpV3i,42,2022-10-28,225333,False,https://open.spotify.com/track/0DFo7a8DQvONxF2Q5dpV3i,False,https://p.scdn.co/mp3-preview/7cb2de53715e906f78d2af61c46ddbc9575312d0?cid=78e434819ce74de2a9da9bd344483f65,2,0.426,0.535,7,-8.975,0,0.0292,0.412,0.0011,0.116,0.39,135.978,audio_features,0DFo7a8DQvONxF2Q5dpV3i,spotify:track:0DFo7a8DQvONxF2Q5dpV3i,https://api.spotify.com/v1/tracks/0DFo7a8DQvONxF2Q5dpV3i,https://api.spotify.com/v1/audio-analysis/0DFo7a8DQvONxF2Q5dpV3i,225333,4
Westside Gunn,10,138M0lORis5tDxurpIbd7V,Switches On Everything (feat. Run The Jewels & Stove God Cooks),3fgkN4IwsinmrK7gLhZW7J,44,2022-10-28,210410,True,https://open.spotify.com/track/3fgkN4IwsinmrK7gLhZW7J,False,https://p.scdn.co/mp3-preview/8eeb3a24a50a82e4b928ba83450111c8f240cc08?cid=78e434819ce74de2a9da9bd344483f65,10,0.473,0.656,11,-5.167,1,0.0833,0.0405,0.0,0.232,0.264,144.779,audio_features,3fgkN4IwsinmrK7gLhZW7J,spotify:track:3fgkN4IwsinmrK7gLhZW7J,https://api.spotify.com/v1/tracks/3fgkN4IwsinmrK7gLhZW7J,https://api.spotify.com/v1/audio-analysis/3fgkN4IwsinmrK7gLhZW7J,210411,4
Anitta,Versions of Me (Deluxe),7mJHNN7NNnPBofreezMbef,El Que Espera,5fgbdhfoZMFgqdWUZR81lZ,56,2022-08-25,170396,False,https://open.spotify.com/track/5fgbdhfoZMFgqdWUZR81lZ,False,https://p.scdn.co/mp3-preview/9898a2cfbcf6022d083a41dd7c5edb8ff0aa4e0c?cid=78e434819ce74de2a9da9bd344483f65,2,0.825,0.758,9,-1.73,0,0.238,0.0895,0.0,0.0661,0.828,176.059,audio_features,5fgbdhfoZMFgqdWUZR81lZ,spotify:track:5fgbdhfoZMFgqdWUZR81lZ,https://api.spotify.com/v1/tracks/5fgbdhfoZMFgqdWUZR81lZ,https://api.spotify.com/v1/audio-analysis/5fgbdhfoZMFgqdWUZR81lZ,170397,4
Benny The Butcher,Tana Talk 4,4FZ2ilW8I4HxVz0gWEYzX2,Thowy's Revenge,7rkJh3dzU6zMugz863ScA9,44,2022-03-11,179586,True,https://open.spotify.com/track/7rkJh3dzU6zMugz863ScA9,False,https://p.scdn.co/mp3-preview/ddd36418aaaaa349be50b3b20294ec8a248b7571?cid=78e434819ce74de2a9da9bd344483f65,8,0.666,0.532,9,-9.838,1,0.236,0.562,5.29e-05,0.124,0.074,69.584,audio_features,7rkJh3dzU6zMugz863ScA9,spotify:track:7rkJh3dzU6zMugz863ScA9,https://api.spotify.com/v1/tracks/7rkJh3dzU6zMugz863ScA9,https://api.spotify.com/v1/audio-analysis/7rkJh3dzU6zMugz863ScA9,179587,4
Banda Carnaval,Se Vale Enamorarse,23yO6kyqh39DCb7PM4UyIY,Se Vale Enamorarse,6NTXZw3p7QaAVSXKhGxL0z,49,2022-12-02,176400,False,https://open.spotify.com/track/6NTXZw3p7QaAVSXKhGxL0z,False,https://p.scdn.co/mp3-preview/c9dfb7aa95bef97e75b9ff887e8c52113a1876b4?cid=78e434819ce74de2a9da9bd344483f65,1,0.759,0.502,8,-5.668,1,0.0633,0.6,0.0,0.155,0.822,138.03,audio_features,6NTXZw3p7QaAVSXKhGxL0z,spotify:track:6NTXZw3p7QaAVSXKhGxL0z,https://api.spotify.com/v1/tracks/6NTXZw3p7QaAVSXKhGxL0z,https://api.spotify.com/v1/audio-analysis/6NTXZw3p7QaAVSXKhGxL0z,176400,3
Sheff G,From The Can,7D59qIBeJucYHLc1Kq6i69,Kiss Ya Neck (feat. Fivio Foreign & Rowdy Rebel),34N03j4WSj0rqK4VuL3k58,44,2022-07-15,218261,True,https://open.spotify.com/track/34N03j4WSj0rqK4VuL3k58,False,https://p.scdn.co/mp3-preview/4cc67d04bbf1af6e4e07b66ee5abdb3e169b28c4?cid=78e434819ce74de2a9da9bd344483f65,3,0.665,0.702,2,-3.833,1,0.377,0.859,0.0,0.109,0.753,131.989,audio_features,34N03j4WSj0rqK4VuL3k58,spotify:track:34N03j4WSj0rqK4VuL3k58,https://api.spotify.com/v1/tracks/34N03j4WSj0rqK4VuL3k58,https://api.spotify.com/v1/audio-analysis/34N03j4WSj0rqK4VuL3k58,218261,4
Banda Los Recoditos,Fuerte No Soy,0xeqSKK5P5DbDASkUmiYeU,Fuerte No Soy,4673knHBZjafW3zfT4nBvc,49,2022-07-08,201213,False,https://open.spotify.com/track/4673knHBZjafW3zfT4nBvc,False,https://p.scdn.co/mp3-preview/e3d23f542b7be094a2320c5558b65e6819effc34?cid=78e434819ce74de2a9da9bd344483f65,1,0.737,0.523,2,-5.897,1,0.037,0.493,0.0,0.143,0.91,124.965,audio_features,4673knHBZjafW3zfT4nBvc,spotify:track:4673knHBZjafW3zfT4nBvc,https://api.spotify.com/v1/tracks/4673knHBZjafW3zfT4nBvc,https://api.spotify.com/v1/audio-analysis/4673knHBZjafW3zfT4nBvc,201213,4
Curly Savv,GLOCKY SZN 2,7I0eIv5C8BNspddeRqtzqV,CANT STOP ME FREESTYLE,0VwamirPGBO3LeEIV052K8,44,2022-03-04,119996,True,https://open.spotify.com/track/0VwamirPGBO3LeEIV052K8,False,https://p.scdn.co/mp3-preview/b526f07cd72cf84f131a4e220b898e32c59636f1?cid=78e434819ce74de2a9da9bd344483f65,10,0.801,0.72,9,-7.878,1,0.329,0.287,0.0,0.274,0.882,148.823,audio_features,0VwamirPGBO3LeEIV052K8,spotify:track:0VwamirPGBO3LeEIV052K8,https://api.spotify.com/v1/tracks/0VwamirPGBO3LeEIV052K8,https://api.spotify.com/v1/audio-analysis/0VwamirPGBO3LeEIV052K8,119997,4
Duelo,24 Siete (Studio),1rV6nUqCq85wuP9x5OJtfk,24 Siete - Studio,2Tyf0QV9468mwVR70FIBHR,50,2022-08-11,172264,False,https://open.spotify.com/track/2Tyf0QV9468mwVR70FIBHR,False,https://p.scdn.co/mp3-preview/25f64bdfb2b45bb8584d4e61892b0794acaf7f4b?cid=78e434819ce74de2a9da9bd344483f65,1,0.74,0.587,2,-6.455,1,0.0455,0.078,1.25e-06,0.0946,0.816,149.845,audio_features,2Tyf0QV9468mwVR70FIBHR,spotify:track:2Tyf0QV9468mwVR70FIBHR,https://api.spotify.com/v1/tracks/2Tyf0QV9468mwVR70FIBHR,https://api.spotify.com/v1/audio-analysis/2Tyf0QV9468mwVR70FIBHR,172264,4
La Adictiva,Lo Que No Es Pa' Uno,6JNExZulEns34TTlX8jxrz,Lo Que No Es Pa' Uno,4WbJt5AUFbFNGL17gkQR74,50,2022-08-19,174760,False,https://open.spotify.com/track/4WbJt5AUFbFNGL17gkQR74,False,https://p.scdn.co/mp3-preview/c28889a45d93cd74c577f07a472a3ea1436074da?cid=78e434819ce74de2a9da9bd344483f65,1,0.777,0.397,9,-6.49,0,0.0351,0.303,1.72e-06,0.171,0.737,116.999,audio_features,4WbJt5AUFbFNGL17gkQR74,spotify:track:4WbJt5AUFbFNGL17gkQR74,https://api.spotify.com/v1/tracks/4WbJt5AUFbFNGL17gkQR74,https://api.spotify.com/v1/audio-analysis/4WbJt5AUFbFNGL17gkQR74,174760,3
Banda Los Recoditos,Quisiera Saber,1YLA1QkbnzgXWkD5TkCDs7,Quisiera Saber,3K4HDf1v1l3g0QvMbBPyWW,51,2022-11-18,199173,False,https://open.spotify.com/track/3K4HDf1v1l3g0QvMbBPyWW,False,https://p.scdn.co/mp3-preview/e6b8aebc3e2cc180baa2309191f272a0a602fbf1?cid=78e434819ce74de2a9da9bd344483f65,1,0.531,0.379,2,-6.503,1,0.032,0.503,0.0,0.0648,0.836,80.424,audio_features,3K4HDf1v1l3g0QvMbBPyWW,spotify:track:3K4HDf1v1l3g0QvMbBPyWW,https://api.spotify.com/v1/tracks/3K4HDf1v1l3g0QvMbBPyWW,https://api.spotify.com/v1/audio-analysis/3K4HDf1v1l3g0QvMbBPyWW,199173,4
22Gz,Max Out (feat. Shawny Binladen),2LtgejDTtBZrzQSQTFH3Iv,Max Out (feat. Shawny Binladen),3ZAdfrlcv07Fd78wJfhbRd,43,2022-09-22,131977,True,https://open.spotify.com/track/3ZAdfrlcv07Fd78wJfhbRd,False,https://p.scdn.co/mp3-preview/dd6f6efc4ef7f0c6453a842c89e098b01a454a6c?cid=78e434819ce74de2a9da9bd344483f65,1,0.876,0.669,8,-4.742,1,0.373,0.0256,0.0,0.227,0.286,143.958,audio_features,3ZAdfrlcv07Fd78wJfhbRd,spotify:track:3ZAdfrlcv07Fd78wJfhbRd,https://api.spotify.com/v1/tracks/3ZAdfrlcv07Fd78wJfhbRd,https://api.spotify.com/v1/audio-analysis/3ZAdfrlcv07Fd78wJfhbRd,131977,4
Tungevaag,In My Zone,78t3QrtBcUZhthPk0ROf2r,In My Zone,3LR2EPyj36gxYgCYbC0au0,57,2022-01-28,161035,False,https://open.spotify.com/track/3LR2EPyj36gxYgCYbC0au0,False,https://p.scdn.co/mp3-preview/6ca43fae16a4a7c523d00dd5dbc415cb67496226?cid=78e434819ce74de2a9da9bd344483f65,1,0.601,0.711,3,-4.353,0,0.0611,0.0808,0.0,0.113,0.512,127.948,audio_features,3LR2EPyj36gxYgCYbC0au0,spotify:track:3LR2EPyj36gxYgCYbC0au0,https://api.spotify.com/v1/tracks/3LR2EPyj36gxYgCYbC0au0,https://api.spotify.com/v1/audio-analysis/3LR2EPyj36gxYgCYbC0au0,161035,4
Future Islands,King of Sweden,7IqORU6gxOldCJUbQP1Bf8,King of Sweden,3UBUSMQXobHQMXkKsv9dgy,50,2022-02-16,251709,False,https://open.spotify.com/track/3UBUSMQXobHQMXkKsv9dgy,False,https://p.scdn.co/mp3-preview/2cd4ce60feffa2f10465ff0a71bbf3c1bf6e72b1?cid=78e434819ce74de2a9da9bd344483f65,1,0.615,0.865,7,-6.279,0,0.0339,0.0329,0.00849,0.099,0.645,139.998,audio_features,3UBUSMQXobHQMXkKsv9dgy,spotify:track:3UBUSMQXobHQMXkKsv9dgy,https://api.spotify.com/v1/tracks/3UBUSMQXobHQMXkKsv9dgy,https://api.spotify.com/v1/audio-analysis/3UBUSMQXobHQMXkKsv9dgy,251709,4
22Gz,The Blixky Tape 2 (Deluxe),5AeTBSf9ogUyItM9wLQK9u,Steppers,0Cof04dNGqSQPNc2NpQg8J,43,2022-02-22,150720,True,https://open.spotify.com/track/0Cof04dNGqSQPNc2NpQg8J,False,https://p.scdn.co/mp3-preview/29eac6710581ecdf0d6cafb8ca703478aae62dea?cid=78e434819ce74de2a9da9bd344483f65,3,0.907,0.594,1,-7.103,1,0.258,0.00238,0.0,0.113,0.157,140.014,audio_features,0Cof04dNGqSQPNc2NpQg8J,spotify:track:0Cof04dNGqSQPNc2NpQg8J,https://api.spotify.com/v1/tracks/0Cof04dNGqSQPNc2NpQg8J,https://api.spotify.com/v1/audio-analysis/0Cof04dNGqSQPNc2NpQg8J,150720,4
Valentín Elizalde,El Vale Por Siempre,52ZgXPa5ge0JIMKKXz42QN,Así Que Te Vas,50ipI7duYwyQYw79guJRP8,51,2022-11-25,182800,False,https://open.spotify.com/track/50ipI7duYwyQYw79guJRP8,False,https://p.scdn.co/mp3-preview/3738b40fbad48f49ccd0823dfb3512c71cf8c56d?cid=78e434819ce74de2a9da9bd344483f65,1,0.795,0.621,0,-6.191,1,0.0319,0.261,0.0,0.308,0.598,124.002,audio_features,50ipI7duYwyQYw79guJRP8,spotify:track:50ipI7duYwyQYw79guJRP8,https://api.spotify.com/v1/tracks/50ipI7duYwyQYw79guJRP8,https://api.spotify.com/v1/audio-analysis/50ipI7duYwyQYw79guJRP8,182800,4
38 Spesh,Band of Brothers,2OwdxUvQBCjolqKBZYXI0v,Band of Brothers,4UY8uzghtixlMhFR4JFqzF,43,2022-11-09,171645,True,https://open.spotify.com/track/4UY8uzghtixlMhFR4JFqzF,False,https://p.scdn.co/mp3-preview/a87eabcababfad694f726b8df4d2ed0ee0f02fc8?cid=78e434819ce74de2a9da9bd344483f65,1,0.679,0.871,2,-4.019,1,0.339,0.257,0.0,0.338,0.605,79.167,audio_features,4UY8uzghtixlMhFR4JFqzF,spotify:track:4UY8uzghtixlMhFR4JFqzF,https://api.spotify.com/v1/tracks/4UY8uzghtixlMhFR4JFqzF,https://api.spotify.com/v1/audio-analysis/4UY8uzghtixlMhFR4JFqzF,171646,3
Tungevaag,I Knew It Was You,6K8wNN8RtQQPGLIn6QTDbD,I Knew It Was You,7kQusuDe5nkQqqa6xMKFGF,57,2022-11-18,175928,False,https://open.spotify.com/track/7kQusuDe5nkQqqa6xMKFGF,False,https://p.scdn.co/mp3-preview/7961ab73ae1f31fbf20b82a22630acc94013dd88?cid=78e434819ce74de2a9da9bd344483f65,1,0.487,0.878,2,-4.733,1,0.11,0.0117,4.17e-05,0.105,0.327,126.137,audio_features,7kQusuDe5nkQqqa6xMKFGF,spotify:track:7kQusuDe5nkQqqa6xMKFGF,https://api.spotify.com/v1/tracks/7kQusuDe5nkQqqa6xMKFGF,https://api.spotify.com/v1/audio-analysis/7kQusuDe5nkQqqa6xMKFGF,175929,4
Valentín Elizalde,El Vale Por Siempre,52ZgXPa5ge0JIMKKXz42QN,La Tambora Va A Sonar,1cp26SwLH6r7mPFvT4KmDP,47,2022-11-25,159866,False,https://open.spotify.com/track/1cp26SwLH6r7mPFvT4KmDP,False,https://p.scdn.co/mp3-preview/da791ff4a7bd716c0381866c3b11d54a04611fb3?cid=78e434819ce74de2a9da9bd344483f65,2,0.777,0.704,5,-2.79,1,0.103,0.694,0.0,0.0686,0.973,107.758,audio_features,1cp26SwLH6r7mPFvT4KmDP,spotify:track:1cp26SwLH6r7mPFvT4KmDP,https://api.spotify.com/v1/tracks/1cp26SwLH6r7mPFvT4KmDP,https://api.spotify.com/v1/audio-analysis/1cp26SwLH6r7mPFvT4KmDP,159867,3
Edwin Luna y La Trakalosa de Monterrey,La Patrona,6bajKxH0q2vy5SRm83RGgz,La Patrona,77tPPVeMhhzGwoMih9bs1T,50,2022-10-21,150527,False,https://open.spotify.com/track/77tPPVeMhhzGwoMih9bs1T,False,https://p.scdn.co/mp3-preview/3365376ec63157346a28048f129956fd1be5ac25?cid=78e434819ce74de2a9da9bd344483f65,1,0.78,0.677,2,-3.91,0,0.106,0.501,0.0,0.305,0.965,125.149,audio_features,77tPPVeMhhzGwoMih9bs1T,spotify:track:77tPPVeMhhzGwoMih9bs1T,https://api.spotify.com/v1/tracks/77tPPVeMhhzGwoMih9bs1T,https://api.spotify.com/v1/audio-analysis/77tPPVeMhhzGwoMih9bs1T,150527,3
Andrew Bird,"I felt a Funeral, in my Brain [feat. Phoebe Bridgers]",2NAQ55IP8e5YH9sasQDuCJ,"I felt a Funeral, in my Brain [feat. Phoebe Bridgers]",7ko94TOP3vONuYqHLH6zpe,46,2022-10-26,249135,False,https://open.spotify.com/track/7ko94TOP3vONuYqHLH6zpe,False,https://p.scdn.co/mp3-preview/99b79547b141b2ed73ff3dab0c428317d17014b5?cid=78e434819ce74de2a9da9bd344483f65,1,0.327,0.142,3,-12.071,1,0.0364,0.882,7.74e-05,0.099,0.0926,74.334,audio_features,7ko94TOP3vONuYqHLH6zpe,spotify:track:7ko94TOP3vONuYqHLH6zpe,https://api.spotify.com/v1/tracks/7ko94TOP3vONuYqHLH6zpe,https://api.spotify.com/v1/audio-analysis/7ko94TOP3vONuYqHLH6zpe,249135,3
Benny The Butcher,Tana Talk 4,4FZ2ilW8I4HxVz0gWEYzX2,Back 2x (feat. Stove God Cooks),0jMPyBUzWqpfkoWstJyphm,42,2022-03-11,230333,True,https://open.spotify.com/track/0jMPyBUzWqpfkoWstJyphm,False,https://p.scdn.co/mp3-preview/36addabec8f655a5cea5f545a162b07c1e3e1736?cid=78e434819ce74de2a9da9bd344483f65,2,0.536,0.719,4,-8.799,0,0.353,0.0117,3.43e-06,0.117,0.613,146.573,audio_features,0jMPyBUzWqpfkoWstJyphm,spotify:track:0jMPyBUzWqpfkoWstJyphm,https://api.spotify.com/v1/tracks/0jMPyBUzWqpfkoWstJyphm,https://api.spotify.com/v1/audio-analysis/0jMPyBUzWqpfkoWstJyphm,230333,4
Fidel Rueda,Bésame,2SOdo9aNhMBFUQfQB0cv0d,Bésame,5Wq8imKwAPc69YaUTGDXir,49,2022-07-22,202266,False,https://open.spotify.com/track/5Wq8imKwAPc69YaUTGDXir,False,https://p.scdn.co/mp3-preview/d646ce48c1d8ca9442828b8a9bf4dd1d6fbf6f84?cid=78e434819ce74de2a9da9bd344483f65,1,0.551,0.481,3,-5.919,1,0.0419,0.736,0.0,0.0763,0.835,183.972,audio_features,5Wq8imKwAPc69YaUTGDXir,spotify:track:5Wq8imKwAPc69YaUTGDXir,https://api.spotify.com/v1/tracks/5Wq8imKwAPc69YaUTGDXir,https://api.spotify.com/v1/audio-analysis/5Wq8imKwAPc69YaUTGDXir,202267,3
The Beths,Expert In A Dying Field,6RWLJx7kQLSnwwPyTqPj0U,Silence Is Golden,7m3Lu7PUKNDJ2HgvrAKME9,41,2022-09-16,176040,False,https://open.spotify.com/track/7m3Lu7PUKNDJ2HgvrAKME9,False,https://p.scdn.co/mp3-preview/2206414f7bc64aa1f7d642de7eacb09b9b7c7295?cid=78e434819ce74de2a9da9bd344483f65,3,0.535,0.825,1,-9.94,1,0.0825,0.00374,0.00187,0.0812,0.353,97.813,audio_features,7m3Lu7PUKNDJ2HgvrAKME9,spotify:track:7m3Lu7PUKNDJ2HgvrAKME9,https://api.spotify.com/v1/tracks/7m3Lu7PUKNDJ2HgvrAKME9,https://api.spotify.com/v1/audio-analysis/7m3Lu7PUKNDJ2HgvrAKME9,176040,4
Vado,Long Run Vol. 3,2bHPlCkjT3FzBVQkgdAEFL,Ferina,7JBWVaTFjPoAhUAkUG6ZIk,42,2022-11-18,196545,True,https://open.spotify.com/track/7JBWVaTFjPoAhUAkUG6ZIk,False,https://p.scdn.co/mp3-preview/834161028bb29e9ed8d24338dd6824e23a17f78d?cid=78e434819ce74de2a9da9bd344483f65,6,0.684,0.806,2,-2.941,1,0.347,0.11,0.0,0.335,0.652,77.541,audio_features,7JBWVaTFjPoAhUAkUG6ZIk,spotify:track:7JBWVaTFjPoAhUAkUG6ZIk,https://api.spotify.com/v1/tracks/7JBWVaTFjPoAhUAkUG6ZIk,https://api.spotify.com/v1/audio-analysis/7JBWVaTFjPoAhUAkUG6ZIk,196545,4
Thee Oh Sees,A Foul Form,6KbOhrDyyCuTtqsknmyX4w,Sacrifice,1eAMXmhRjtmbSjHUwVHTbC,45,2022-08-12,62120,True,https://open.spotify.com/track/1eAMXmhRjtmbSjHUwVHTbC,False,https://p.scdn.co/mp3-preview/ea3f7f2c330d44060462198044dec8da42f4084b?cid=78e434819ce74de2a9da9bd344483f65,10,0.469,0.92,11,-7.954,0,0.0396,0.0169,0.785,0.549,0.859,100.021,audio_features,1eAMXmhRjtmbSjHUwVHTbC,spotify:track:1eAMXmhRjtmbSjHUwVHTbC,https://api.spotify.com/v1/tracks/1eAMXmhRjtmbSjHUwVHTbC,https://api.spotify.com/v1/audio-analysis/1eAMXmhRjtmbSjHUwVHTbC,62120,4
Maluma,Junio,5Gabq4Ub8V9izQ0WNGToqB,Junio,4XqXNU8MwPHwbgZmNXmAdc,75,2022-09-29,168601,False,https://open.spotify.com/track/4XqXNU8MwPHwbgZmNXmAdc,False,https://p.scdn.co/mp3-preview/947cafeaaf27de6fd941a7ae278d8580c75d0017?cid=78e434819ce74de2a9da9bd344483f65,1,0.85,0.756,11,-3.439,0,0.0407,0.0999,0.0,0.0873,0.896,120.024,audio_features,4XqXNU8MwPHwbgZmNXmAdc,spotify:track:4XqXNU8MwPHwbgZmNXmAdc,https://api.spotify.com/v1/tracks/4XqXNU8MwPHwbgZmNXmAdc,https://api.spotify.com/v1/audio-analysis/4XqXNU8MwPHwbgZmNXmAdc,168601,4
Wisin & Yandel,La Última Misión,08QB1puuJGgRx8N7Yn1twL,Vapor,7it0u6IGJQLRX9Q9q7vgOj,71,2022-12-01,208894,False,https://open.spotify.com/track/7it0u6IGJQLRX9Q9q7vgOj,False,https://p.scdn.co/mp3-preview/7680dd0ebad4bcf43e223f0ec4bcf0e59c123113?cid=78e434819ce74de2a9da9bd344483f65,3,0.803,0.779,11,-4.449,0,0.0694,0.066,2.23e-05,0.111,0.317,94.009,audio_features,7it0u6IGJQLRX9Q9q7vgOj,spotify:track:7it0u6IGJQLRX9Q9q7vgOj,https://api.spotify.com/v1/tracks/7it0u6IGJQLRX9Q9q7vgOj,https://api.spotify.com/v1/audio-analysis/7it0u6IGJQLRX9Q9q7vgOj,208895,4
Feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,Ferxxo 100,1sbNEFiURUYfy024cJX8JG,77,2022-09-14,167760,False,https://open.spotify.com/track/1sbNEFiURUYfy024cJX8JG,False,https://p.scdn.co/mp3-preview/3d428113b8756b06c5a1c20e9354c7b9da58bf88?cid=78e434819ce74de2a9da9bd344483f65,5,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,audio_features,1sbNEFiURUYfy024cJX8JG,spotify:track:1sbNEFiURUYfy024cJX8JG,https://api.spotify.com/v1/tracks/1sbNEFiURUYfy024cJX8JG,https://api.spotify.com/v1/audio-analysis/1sbNEFiURUYfy024cJX8JG,167760,4
Polimá Westcoast,ULTRA SOLO REMIX,7JsxzI8o2TI71jHBOIsgqm,ULTRA SOLO REMIX,6wtZPYBIXUvCpXwVjMCJBf,79,2022-06-16,322347,False,https://open.spotify.com/track/6wtZPYBIXUvCpXwVjMCJBf,False,https://p.scdn.co/mp3-preview/5e416069c03c5032e328beac03560e74b317b2d5?cid=78e434819ce74de2a9da9bd344483f65,1,0.909,0.824,1,-4.627,1,0.0797,0.0777,0.00387,0.0638,0.585,109.97,audio_features,6wtZPYBIXUvCpXwVjMCJBf,spotify:track:6wtZPYBIXUvCpXwVjMCJBf,https://api.spotify.com/v1/tracks/6wtZPYBIXUvCpXwVjMCJBf,https://api.spotify.com/v1/audio-analysis/6wtZPYBIXUvCpXwVjMCJBf,322347,4
Alejo,Pantysito,1cGXuAtoUe4xzxRHhvxkyW,Pantysito,4srcMdbm2qzVG98tJajHxp,75,2022-03-18,240413,True,https://open.spotify.com/track/4srcMdbm2qzVG98tJajHxp,False,https://p.scdn.co/mp3-preview/5dc567c6beb278a6d5f465d5e2ba65c931b7eeba?cid=78e434819ce74de2a9da9bd344483f65,1,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,audio_features,4srcMdbm2qzVG98tJajHxp,spotify:track:4srcMdbm2qzVG98tJajHxp,https://api.spotify.com/v1/tracks/4srcMdbm2qzVG98tJajHxp,https://api.spotify.com/v1/audio-analysis/4srcMdbm2qzVG98tJajHxp,240413,4
Arcángel,Sr. Santos,2AvuFDqTlnxvYhyVaLU6NY,La Ruta,7D8tKs61tdzzDdG9w6kdu4,68,2022-12-01,184145,True,https://open.spotify.com/track/7D8tKs61tdzzDdG9w6kdu4,False,https://p.scdn.co/mp3-preview/c494485896e602ff71797051829788c4dd298e6b?cid=78e434819ce74de2a9da9bd344483f65,9,0.554,0.661,0,-5.662,1,0.336,0.431,0.0,0.299,0.549,99.915,audio_features,7D8tKs61tdzzDdG9w6kdu4,spotify:track:7D8tKs61tdzzDdG9w6kdu4,https://api.spotify.com/v1/tracks/7D8tKs61tdzzDdG9w6kdu4,https://api.spotify.com/v1/audio-analysis/7D8tKs61tdzzDdG9w6kdu4,184146,4
De La Ghetto,Loco Por Perrearte (Remix),6qLWzKEkkYEbHDIVXjrMBP,Loco Por Perrearte - Remix,0vHfVsEe6Ps0d8cZ9PGzSw,70,2022-06-03,199148,True,https://open.spotify.com/track/0vHfVsEe6Ps0d8cZ9PGzSw,False,https://p.scdn.co/mp3-preview/71b225ab9e97ad201703fa26d8c0554c07540f81?cid=78e434819ce74de2a9da9bd344483f65,1,0.848,0.673,11,-4.034,0,0.058,0.0147,0.00652,0.102,0.39,93.987,audio_features,0vHfVsEe6Ps0d8cZ9PGzSw,spotify:track:0vHfVsEe6Ps0d8cZ9PGzSw,https://api.spotify.com/v1/tracks/0vHfVsEe6Ps0d8cZ9PGzSw,https://api.spotify.com/v1/audio-analysis/0vHfVsEe6Ps0d8cZ9PGzSw,199149,4
Maluma,Nos Comemos Vivos,5aBWDVvyEWx7XFz7Isvgww,Nos Comemos Vivos,3SlKme42qm1vWrkl3BrZmm,71,2022-06-09,225365,False,https://open.spotify.com/track/3SlKme42qm1vWrkl3BrZmm,False,https://p.scdn.co/mp3-preview/82c6a5a3b7c2d42e08df65367c17176f94edef89?cid=78e434819ce74de2a9da9bd344483f65,1,0.822,0.719,10,-3.633,0,0.0576,0.165,2.48e-05,0.174,0.659,82.01,audio_features,3SlKme42qm1vWrkl3BrZmm,spotify:track:3SlKme42qm1vWrkl3BrZmm,https://api.spotify.com/v1/tracks/3SlKme42qm1vWrkl3BrZmm,https://api.spotify.com/v1/audio-analysis/3SlKme42qm1vWrkl3BrZmm,225366,4
Lunay,Nuevo,41n0TpObqsR4TbOmBdkrLX,Nuevo,5OAUEIwUw1TsoeCkoI1hbo,65,2022-12-08,139350,True,https://open.spotify.com/track/5OAUEIwUw1TsoeCkoI1hbo,False,https://p.scdn.co/mp3-preview/ae9a8f4df04d6ecc149cec0cb1c3c2de7e13cc9f?cid=78e434819ce74de2a9da9bd344483f65,1,0.826,0.908,7,-2.467,1,0.243,0.467,0.0,0.173,0.865,99.981,audio_features,5OAUEIwUw1TsoeCkoI1hbo,spotify:track:5OAUEIwUw1TsoeCkoI1hbo,https://api.spotify.com/v1/tracks/5OAUEIwUw1TsoeCkoI1hbo,https://api.spotify.com/v1/audio-analysis/5OAUEIwUw1TsoeCkoI1hbo,139350,4
Sech,Ya Casi Vienen,1yENOcHrdeylQ4Mjy1DQJX,Foto En Panty,4HehbhlVK81hZT5Yg7QmiR,73,2022-10-28,174946,True,https://open.spotify.com/track/4HehbhlVK81hZT5Yg7QmiR,False,https://p.scdn.co/mp3-preview/850812131c9ec303b73bbb863d9d756541e1997c?cid=78e434819ce74de2a9da9bd344483f65,2,0.823,0.892,4,-5.306,0,0.119,0.176,0.0,0.495,0.785,100.05,audio_features,4HehbhlVK81hZT5Yg7QmiR,spotify:track:4HehbhlVK81hZT5Yg7QmiR,https://api.spotify.com/v1/tracks/4HehbhlVK81hZT5Yg7QmiR,https://api.spotify.com/v1/audio-analysis/4HehbhlVK81hZT5Yg7QmiR,174947,4
